username,quiz_name,category,grade,timestamp,date,time,num_total,num_correct,percent_correct,mastery,mastery_timestamp,mastery_date,mastery_time
OamirO,COM1,CO,1,2024-11-05 11:24:49,2024-11-05,11:24:49,5,3,0.6,0,2024-12-18 09:58:01,2024-12-18,09:58:01
OamirO,AS1,AS,1,2024-11-05 11:25:14,2024-11-05,11:25:14,5,4,0.8,1,2024-08-29 12:13:10,2024-08-29,12:13:10
OamirO,AS1,AS,1,2024-11-05 11:29:57,2024-11-05,11:29:57,5,5,1.0,1,2024-08-29 12:13:10,2024-08-29,12:13:10
OamirO,AS1,AS,1,2024-11-05 11:32:02,2024-11-05,11:32:02,5,4,0.8,1,2024-08-29 12:13:10,2024-08-29,12:13:10
OamirO,AS1,AS,1,2024-11-05 11:32:58,2024-11-05,11:32:58,5,4,0.8,1,2024-08-29 12:13:10,2024-08-29,12:13:10
OamirO,AS1,AS,1,2024-11-05 11:34:13,2024-11-05,11:34:13,5,4,0.8,1,2024-08-29 12:13:10,2024-08-29,12:13:10
OamirO,AS1,AS,1,2024-11-05 11:35:57,2024-11-05,11:35:57,5,5,1.0,1,2024-08-29 12:13:10,2024-08-29,12:13:10
OamirO,AS1,AS,1,2024-11-05 11:36:59,2024-11-05,11:36:59,5,5,1.0,1,2024-08-29 12:13:10,2024-08-29,12:13:10
KnoxK2,COM5,CO,5,2024-11-05 12:14:35,2024-11-05,12:14:35,4,3,0.75,1,2024-11-05 12:14:35,2024-11-05,12:14:35
PaytonP4,COM1,CO,1,2024-11-05 12:17:29,2024-11-05,12:17:29,5,4,0.8,1,2024-10-16 13:22:48,2024-10-16,13:22:48
PaytonP4,COM1,CO,1,2024-11-05 12:17:57,2024-11-05,12:17:57,5,5,1.0,1,2024-10-16 13:22:48,2024-10-16,13:22:48
KnoxK2,COM5,CO,5,2024-11-05 12:17:14,2024-11-05,12:17:14,4,3,0.75,1,2024-11-05 12:14:35,2024-11-05,12:14:35
PaytonP4,COM1,CO,1,2024-11-05 12:18:25,2024-11-05,12:18:25,5,4,0.8,1,2024-10-16 13:22:48,2024-10-16,13:22:48
FoxF2,LG3,LG,3,2024-11-05 12:18:53,2024-11-05,12:18:53,5,4,0.8,0,2024-12-18 10:15:03,2024-12-18,10:15:03
PaytonP4,COM1,CO,1,2024-11-05 12:19:50,2024-11-05,12:19:50,5,5,1.0,1,2024-10-16 13:22:48,2024-10-16,13:22:48
KnoxK2,COM5,CO,5,2024-11-05 12:20:28,2024-11-05,12:20:28,4,4,1.0,1,2024-11-05 12:14:35,2024-11-05,12:14:35
KnoxK2,MD5,,5,2024-11-05 12:21:49,2024-11-05,12:21:49,6,6,1.0,0,,,
PaytonP4,AS1,AS,1,2024-11-05 12:21:39,2024-11-05,12:21:39,5,5,1.0,0,2024-11-20 11:13:47,2024-11-20,11:13:47
FoxF2,COM2,CO,2,2024-11-05 12:31:49,2024-11-05,12:31:49,5,5,1.0,1,2024-11-05 12:31:49,2024-11-05,12:31:49
FoxF2,MD2,MD,2,2024-11-05 12:33:08,2024-11-05,12:33:08,2,2,1.0,1,2024-08-07 11:40:05,2024-08-07,11:40:05
PaytonP4,COM1,CO,1,2024-11-05 12:32:13,2024-11-05,12:32:13,5,5,1.0,1,2024-10-16 13:22:48,2024-10-16,13:22:48
FoxF2,MD2,MD,2,2024-11-05 12:34:00,2024-11-05,12:34:00,2,2,1.0,1,2024-08-07 11:40:05,2024-08-07,11:40:05
FoxF2,AS2,AS,2,2024-11-05 12:34:24,2024-11-05,12:34:24,5,4,0.8,0,2024-11-25 10:41:36,2024-11-25,10:41:36
FoxF2,AS2,AS,2,2024-11-05 12:35:30,2024-11-05,12:35:30,5,4,0.8,0,2024-11-25 10:41:36,2024-11-25,10:41:36
KnoxK2,AP5,,5,2024-11-05 12:33:24,2024-11-05,12:33:24,3,3,1.0,0,,,
FoxF2,AS2,AS,2,2024-11-05 12:37:53,2024-11-05,12:37:53,5,4,0.8,0,2024-11-25 10:41:36,2024-11-25,10:41:36
FoxF2,AS2,AS,2,2024-11-05 12:41:25,2024-11-05,12:41:25,5,4,0.8,0,2024-11-25 10:41:36,2024-11-25,10:41:36
KnoxK2,PL5,,5,2024-11-05 12:37:56,2024-11-05,12:37:56,8,7,0.875,0,,,
FoxF2,COM2,CO,2,2024-11-05 12:44:19,2024-11-05,12:44:19,5,5,1.0,1,2024-11-05 12:31:49,2024-11-05,12:31:49
FoxF2,MD2,MD,2,2024-11-05 12:45:42,2024-11-05,12:45:42,2,2,1.0,1,2024-08-07 11:40:05,2024-08-07,11:40:05
FoxF2,MD2,MD,2,2024-11-05 12:46:19,2024-11-05,12:46:19,2,2,1.0,1,2024-08-07 11:40:05,2024-08-07,11:40:05
KnoxK2,OTH5,,5,2024-11-05 12:45:12,2024-11-05,12:45:12,6,5,0.8333333333333334,0,,,
KnoxK2,PL5,,5,2024-11-06 09:33:44,2024-11-06,09:33:44,8,7,0.875,0,,,
KnoxK2,AP5,,5,2024-11-06 10:00:12,2024-11-06,10:00:12,3,3,1.0,0,,,
KnoxK2,COM5,CO,5,2024-11-12 13:34:53,2024-11-12,13:34:53,4,4,1.0,1,2024-11-05 12:14:35,2024-11-05,12:14:35
KnoxK2,MD5,,5,2024-11-12 13:36:08,2024-11-12,13:36:08,6,5,0.8333333333333334,0,,,
KnoxK2,MD5,,5,2024-11-12 13:42:43,2024-11-12,13:42:43,6,5,0.8333333333333334,0,,,
KnoxK2,AP5,,5,2024-11-12 13:48:21,2024-11-12,13:48:21,3,3,1.0,0,,,
KnoxK2,COM4,,4,2024-11-12 14:32:12,2024-11-12,14:32:12,5,5,1.0,0,,,
KnoxK2,MD3,MD,3,2024-11-12 14:33:26,2024-11-12,14:33:26,4,4,1.0,1,2024-08-13 11:35:40,2024-08-13,11:35:40
KnoxK2,MD3,MD,3,2024-11-12 14:35:34,2024-11-12,14:35:34,4,4,1.0,1,2024-08-13 11:35:40,2024-08-13,11:35:40
AyaA2,AS1,AS,1,2024-11-13 16:51:44,2024-11-13,16:51:44,5,4,0.8,0,2024-11-19 12:59:59,2024-11-19,12:59:59
OamirO,AS1,AS,1,2024-11-14 10:17:48,2024-11-14,10:17:48,5,4,0.8,1,2024-08-29 12:13:10,2024-08-29,12:13:10
OamirO,AS1,AS,1,2024-11-14 10:20:01,2024-11-14,10:20:01,5,5,1.0,1,2024-08-29 12:13:10,2024-08-29,12:13:10
OamirO,AS1,AS,1,2024-11-14 10:22:01,2024-11-14,10:22:01,5,4,0.8,1,2024-08-29 12:13:10,2024-08-29,12:13:10
OamirO,AS1,AS,1,2024-11-14 10:23:37,2024-11-14,10:23:37,5,5,1.0,1,2024-08-29 12:13:10,2024-08-29,12:13:10
OamirO,AS1,AS,1,2024-11-14 10:26:00,2024-11-14,10:26:00,5,5,1.0,1,2024-08-29 12:13:10,2024-08-29,12:13:10
OamirO,COM1,CO,1,2024-11-14 10:28:55,2024-11-14,10:28:55,5,2,0.4,0,2024-12-18 09:58:01,2024-12-18,09:58:01
OamirO,AS1,AS,1,2024-11-14 10:29:42,2024-11-14,10:29:42,5,5,1.0,1,2024-08-29 12:13:10,2024-08-29,12:13:10
OamirO,AS1,AS,1,2024-11-14 10:31:28,2024-11-14,10:31:28,5,5,1.0,1,2024-08-29 12:13:10,2024-08-29,12:13:10
OamirO,COM1,CO,1,2024-11-14 10:35:27,2024-11-14,10:35:27,5,2,0.4,0,2024-12-18 09:58:01,2024-12-18,09:58:01
OamirO,AS1,AS,1,2024-11-14 10:36:00,2024-11-14,10:36:00,5,4,0.8,1,2024-08-29 12:13:10,2024-08-29,12:13:10
OamirO,COM1,CO,1,2024-11-14 10:37:11,2024-11-14,10:37:11,5,5,1.0,0,2024-12-18 09:58:01,2024-12-18,09:58:01
OamirO,COM1,CO,1,2024-11-14 10:37:39,2024-11-14,10:37:39,5,3,0.6,0,2024-12-18 09:58:01,2024-12-18,09:58:01
OamirO,COM1,CO,1,2024-11-14 10:38:07,2024-11-14,10:38:07,5,2,0.4,0,2024-12-18 09:58:01,2024-12-18,09:58:01
OamirO,COM1,CO,1,2024-11-14 10:38:32,2024-11-14,10:38:32,5,4,0.8,0,2024-12-18 09:58:01,2024-12-18,09:58:01
OamirO,COM1,CO,1,2024-11-14 10:39:45,2024-11-14,10:39:45,5,3,0.6,0,2024-12-18 09:58:01,2024-12-18,09:58:01
OamirO,MD2,MD,2,2024-11-14 10:41:09,2024-11-14,10:41:09,2,2,1.0,0,2024-11-14 11:08:14,2024-11-14,11:08:14
OamirO,AS2,,2,2024-11-14 10:42:24,2024-11-14,10:42:24,5,3,0.6,0,,,
OamirO,MD2,MD,2,2024-11-14 10:45:38,2024-11-14,10:45:38,2,2,1.0,0,2024-11-14 11:08:14,2024-11-14,11:08:14
OamirO,MD2,MD,2,2024-11-14 10:57:20,2024-11-14,10:57:20,2,2,1.0,0,2024-11-14 11:08:14,2024-11-14,11:08:14
OamirO,AS2,,2,2024-11-14 10:57:41,2024-11-14,10:57:41,5,4,0.8,0,,,
OamirO,MD2,MD,2,2024-11-14 11:08:14,2024-11-14,11:08:14,2,2,1.0,1,2024-11-14 11:08:14,2024-11-14,11:08:14
OamirO,MD2,MD,2,2024-11-14 11:13:48,2024-11-14,11:13:48,2,1,0.5,1,2024-11-14 11:08:14,2024-11-14,11:08:14
OamirO,MD2,MD,2,2024-11-14 11:15:24,2024-11-14,11:15:24,2,2,1.0,1,2024-11-14 11:08:14,2024-11-14,11:08:14
OamirO,AS2,,2,2024-11-14 11:16:14,2024-11-14,11:16:14,5,3,0.6,0,,,
OamirO,COM2,CO,2,2024-11-14 11:19:33,2024-11-14,11:19:33,5,1,0.2,0,2024-11-21 14:14:44,2024-11-21,14:14:44
OamirO,COM2,CO,2,2024-11-14 11:19:54,2024-11-14,11:19:54,5,4,0.8,0,2024-11-21 14:14:44,2024-11-21,14:14:44
OamirO,MD2,MD,2,2024-11-14 11:20:17,2024-11-14,11:20:17,2,1,0.5,1,2024-11-14 11:08:14,2024-11-14,11:08:14
OamirO,MD2,MD,2,2024-11-14 12:54:55,2024-11-14,12:54:55,2,2,1.0,1,2024-11-14 11:08:14,2024-11-14,11:08:14
OarielO,AS2,AS,2,2024-11-18 09:58:26,2024-11-18,09:58:26,5,5,1.0,1,2024-08-28 12:45:50,2024-08-28,12:45:50
AyaA2,COM4,,4,2024-11-18 10:02:04,2024-11-18,10:02:04,5,3,0.6,0,,,
OarielO,AS2,AS,2,2024-11-18 10:01:29,2024-11-18,10:01:29,5,5,1.0,1,2024-08-28 12:45:50,2024-08-28,12:45:50
AyaA2,LG,,4,2024-11-18 10:03:11,2024-11-18,10:03:11,3,2,0.6666666666666666,0,,,
OarielO,AS2,AS,2,2024-11-18 10:05:09,2024-11-18,10:05:09,5,5,1.0,1,2024-08-28 12:45:50,2024-08-28,12:45:50
AyaA2,LG,,4,2024-11-18 10:08:09,2024-11-18,10:08:09,3,3,1.0,0,,,
OarielO,AS2,AS,2,2024-11-18 10:08:11,2024-11-18,10:08:11,5,5,1.0,1,2024-08-28 12:45:50,2024-08-28,12:45:50
OarielO,COM3,CO,3,2024-11-18 10:11:26,2024-11-18,10:11:26,4,3,0.75,1,2024-08-29 13:14:44,2024-08-29,13:14:44
OarielO,COM3,CO,3,2024-11-18 10:13:06,2024-11-18,10:13:06,4,3,0.75,1,2024-08-29 13:14:44,2024-08-29,13:14:44
AyaA2,LG,,4,2024-11-18 10:11:09,2024-11-18,10:11:09,3,2,0.6666666666666666,0,,,
OarielO,COM3,CO,3,2024-11-18 10:13:53,2024-11-18,10:13:53,4,3,0.75,1,2024-08-29 13:14:44,2024-08-29,13:14:44
OarielO,COM3,CO,3,2024-11-18 10:14:40,2024-11-18,10:14:40,4,3,0.75,1,2024-08-29 13:14:44,2024-08-29,13:14:44
OarielO,COM3,CO,3,2024-11-18 10:19:29,2024-11-18,10:19:29,4,3,0.75,1,2024-08-29 13:14:44,2024-08-29,13:14:44
OarielO,COM3,CO,3,2024-11-18 10:20:58,2024-11-18,10:20:58,4,4,1.0,1,2024-08-29 13:14:44,2024-08-29,13:14:44
OarielO,COM3,CO,3,2024-11-18 10:22:19,2024-11-18,10:22:19,4,3,0.75,1,2024-08-29 13:14:44,2024-08-29,13:14:44
OarielO,COM3,CO,3,2024-11-18 10:22:57,2024-11-18,10:22:57,4,4,1.0,1,2024-08-29 13:14:44,2024-08-29,13:14:44
OarielO,COM3,CO,3,2024-11-18 10:23:41,2024-11-18,10:23:41,4,4,1.0,1,2024-08-29 13:14:44,2024-08-29,13:14:44
OarielO,COM3,CO,3,2024-11-18 10:25:32,2024-11-18,10:25:32,4,4,1.0,1,2024-08-29 13:14:44,2024-08-29,13:14:44
CyrusC3,DEC,,4,2024-11-18 10:27:11,2024-11-18,10:27:11,5,4,0.8,0,,,
CyrusC3,COM4,CO,4,2024-11-18 10:33:56,2024-11-18,10:33:56,5,4,0.8,0,2024-11-26 15:17:11,2024-11-26,15:17:11
CyrusC3,COM4,CO,4,2024-11-18 10:35:48,2024-11-18,10:35:48,5,5,1.0,0,2024-11-26 15:17:11,2024-11-26,15:17:11
CyrusC3,COM4,CO,4,2024-11-18 10:40:44,2024-11-18,10:40:44,5,3,0.6,0,2024-11-26 15:17:11,2024-11-26,15:17:11
CyrusC3,COM4,CO,4,2024-11-18 10:42:31,2024-11-18,10:42:31,5,4,0.8,0,2024-11-26 15:17:11,2024-11-26,15:17:11
CyrusC3,COM4,CO,4,2024-11-18 10:43:42,2024-11-18,10:43:42,5,2,0.4,0,2024-11-26 15:17:11,2024-11-26,15:17:11
CyrusC3,COM4,CO,4,2024-11-18 10:44:58,2024-11-18,10:44:58,5,3,0.6,0,2024-11-26 15:17:11,2024-11-26,15:17:11
CyrusC3,COM4,CO,4,2024-11-18 10:45:57,2024-11-18,10:45:57,5,4,0.8,0,2024-11-26 15:17:11,2024-11-26,15:17:11
CyrusC3,COM4,CO,4,2024-11-18 10:58:29,2024-11-18,10:58:29,5,4,0.8,0,2024-11-26 15:17:11,2024-11-26,15:17:11
CyrusC3,COM4,CO,4,2024-11-18 10:59:29,2024-11-18,10:59:29,5,3,0.6,0,2024-11-26 15:17:11,2024-11-26,15:17:11
OarielO,COM3,CO,3,2024-11-19 12:36:45,2024-11-19,12:36:45,4,4,1.0,1,2024-08-29 13:14:44,2024-08-29,13:14:44
OarielO,COM3,CO,3,2024-11-19 12:38:19,2024-11-19,12:38:19,4,4,1.0,1,2024-08-29 13:14:44,2024-08-29,13:14:44
AyaA2,LG,,4,2024-11-19 12:37:19,2024-11-19,12:37:19,3,3,1.0,0,,,
OarielO,AS3,AS,3,2024-11-19 12:39:58,2024-11-19,12:39:58,6,6,1.0,1,2024-11-19 12:39:58,2024-11-19,12:39:58
OarielO,MD3,MD,3,2024-11-19 12:47:41,2024-11-19,12:47:41,4,3,0.75,1,2024-11-19 12:47:41,2024-11-19,12:47:41
OarielO,MD3,MD,3,2024-11-19 12:52:50,2024-11-19,12:52:50,4,3,0.75,1,2024-11-19 12:47:41,2024-11-19,12:47:41
AyaA2,AS,,4,2024-11-19 12:50:56,2024-11-19,12:50:56,4,3,0.75,0,,,
AyaA2,COM1,CO,1,2024-11-19 12:59:12,2024-11-19,12:59:12,5,5,1.0,1,2024-10-09 09:49:45,2024-10-09,09:49:45
AyaA2,AS1,AS,1,2024-11-19 12:59:59,2024-11-19,12:59:59,5,5,1.0,1,2024-11-19 12:59:59,2024-11-19,12:59:59
AyaA2,MD2,MD,2,2024-11-19 13:03:02,2024-11-19,13:03:02,2,2,1.0,1,2024-07-31 12:39:16,2024-07-31,12:39:16
OarielO,MD3,MD,3,2024-11-19 12:56:36,2024-11-19,12:56:36,4,4,1.0,1,2024-11-19 12:47:41,2024-11-19,12:47:41
OarielO,MD3,MD,3,2024-11-19 13:08:17,2024-11-19,13:08:17,4,4,1.0,1,2024-11-19 12:47:41,2024-11-19,12:47:41
OarielO,MD3,MD,3,2024-11-19 13:12:15,2024-11-19,13:12:15,4,4,1.0,1,2024-11-19 12:47:41,2024-11-19,12:47:41
OarielO,MD3,MD,3,2024-11-19 13:17:19,2024-11-19,13:17:19,4,4,1.0,1,2024-11-19 12:47:41,2024-11-19,12:47:41
CyrusC3,LE6,LE,6,2024-11-19 13:45:55,2024-11-19,13:45:55,6,5,0.8333333333333334,0,2024-11-21 15:06:47,2024-11-21,15:06:47
FoxF2,COM1,CO,1,2024-11-19 13:46:33,2024-11-19,13:46:33,5,5,1.0,0,2025-03-06 14:58:59,2025-03-06,14:58:59
CyrusC3,LE6,LE,6,2024-11-19 13:47:40,2024-11-19,13:47:40,6,5,0.8333333333333334,0,2024-11-21 15:06:47,2024-11-21,15:06:47
KnoxK2,AS6,,6,2024-11-19 13:50:30,2024-11-19,13:50:30,6,6,1.0,0,,,
KnoxK2,COM6,CO,6,2024-11-19 13:54:24,2024-11-19,13:54:24,5,5,1.0,0,2024-11-19 13:58:41,2024-11-19,13:58:41
KnoxK2,COM6,CO,6,2024-11-19 13:54:50,2024-11-19,13:54:50,5,5,1.0,0,2024-11-19 13:58:41,2024-11-19,13:58:41
CyrusC3,COM6,CO,6,2024-11-19 13:54:51,2024-11-19,13:54:51,5,5,1.0,0,2024-11-19 14:00:28,2024-11-19,14:00:28
KnoxK2,COM6,CO,6,2024-11-19 13:55:13,2024-11-19,13:55:13,5,5,1.0,0,2024-11-19 13:58:41,2024-11-19,13:58:41
CyrusC3,COM6,CO,6,2024-11-19 13:56:51,2024-11-19,13:56:51,5,5,1.0,0,2024-11-19 14:00:28,2024-11-19,14:00:28
KnoxK2,COM6,CO,6,2024-11-19 13:58:04,2024-11-19,13:58:04,5,5,1.0,0,2024-11-19 13:58:41,2024-11-19,13:58:41
KnoxK2,COM6,CO,6,2024-11-19 13:58:41,2024-11-19,13:58:41,5,5,1.0,1,2024-11-19 13:58:41,2024-11-19,13:58:41
CyrusC3,COM6,CO,6,2024-11-19 13:58:31,2024-11-19,13:58:31,5,5,1.0,0,2024-11-19 14:00:28,2024-11-19,14:00:28
FoxF2,COM6,CO,6,2024-11-19 13:58:36,2024-11-19,13:58:36,5,5,1.0,0,2024-11-19 14:03:07,2024-11-19,14:03:07
CyrusC3,COM6,CO,6,2024-11-19 14:00:01,2024-11-19,14:00:01,5,5,1.0,0,2024-11-19 14:00:28,2024-11-19,14:00:28
CyrusC3,COM6,CO,6,2024-11-19 14:00:28,2024-11-19,14:00:28,5,5,1.0,1,2024-11-19 14:00:28,2024-11-19,14:00:28
FoxF2,COM6,CO,6,2024-11-19 14:01:13,2024-11-19,14:01:13,5,5,1.0,0,2024-11-19 14:03:07,2024-11-19,14:03:07
FoxF2,COM6,CO,6,2024-11-19 14:01:48,2024-11-19,14:01:48,5,5,1.0,0,2024-11-19 14:03:07,2024-11-19,14:03:07
FoxF2,COM6,CO,6,2024-11-19 14:02:19,2024-11-19,14:02:19,5,5,1.0,0,2024-11-19 14:03:07,2024-11-19,14:03:07
FoxF2,COM6,CO,6,2024-11-19 14:03:07,2024-11-19,14:03:07,5,5,1.0,1,2024-11-19 14:03:07,2024-11-19,14:03:07
FoxF2,COM6,CO,6,2024-11-19 14:03:34,2024-11-19,14:03:34,5,5,1.0,1,2024-11-19 14:03:07,2024-11-19,14:03:07
CyrusC3,LE6,LE,6,2024-11-19 14:08:06,2024-11-19,14:08:06,6,5,0.8333333333333334,0,2024-11-21 15:06:47,2024-11-21,15:06:47
CyrusC3,LE6,LE,6,2024-11-19 14:12:57,2024-11-19,14:12:57,6,6,1.0,0,2024-11-21 15:06:47,2024-11-21,15:06:47
CyrusC3,LE6,LE,6,2024-11-19 14:15:44,2024-11-19,14:15:44,6,5,0.8333333333333334,0,2024-11-21 15:06:47,2024-11-21,15:06:47
OamirO,AS2,,2,2024-11-20 10:06:05,2024-11-20,10:06:05,5,3,0.6,0,,,
OamirO,MD2,MD,2,2024-11-20 10:19:53,2024-11-20,10:19:53,2,2,1.0,1,2024-11-14 11:08:14,2024-11-14,11:08:14
OamirO,COM2,CO,2,2024-11-20 10:26:44,2024-11-20,10:26:44,5,4,0.8,0,2024-11-21 14:14:44,2024-11-21,14:14:44
OamirO,MD2,MD,2,2024-11-20 10:29:39,2024-11-20,10:29:39,2,2,1.0,1,2024-11-14 11:08:14,2024-11-14,11:08:14
OamirO,MD2,MD,2,2024-11-20 10:36:46,2024-11-20,10:36:46,2,1,0.5,1,2024-11-14 11:08:14,2024-11-14,11:08:14
IyanaI,AS2,AS,2,2024-11-20 10:20:07,2024-11-20,10:20:07,5,4,0.8,0,2024-12-18 10:53:55,2024-12-18,10:53:55
OamirO,AS2,,2,2024-11-20 10:39:06,2024-11-20,10:39:06,5,4,0.8,0,,,
OamirO,MD2,MD,2,2024-11-20 10:45:47,2024-11-20,10:45:47,2,1,0.5,1,2024-11-14 11:08:14,2024-11-14,11:08:14
OamirO,MD2,MD,2,2024-11-20 10:48:09,2024-11-20,10:48:09,2,0,0.0,1,2024-11-14 11:08:14,2024-11-14,11:08:14
OamirO,MD2,MD,2,2024-11-20 10:48:36,2024-11-20,10:48:36,2,1,0.5,1,2024-11-14 11:08:14,2024-11-14,11:08:14
AyaA2,LG,,4,2024-11-20 11:05:53,2024-11-20,11:05:53,3,2,0.6666666666666666,0,,,
PaytonP4,COM1,CO,1,2024-11-20 11:08:53,2024-11-20,11:08:53,5,4,0.8,1,2024-10-16 13:22:48,2024-10-16,13:22:48
PaytonP4,COM1,CO,1,2024-11-20 11:09:23,2024-11-20,11:09:23,5,5,1.0,1,2024-10-16 13:22:48,2024-10-16,13:22:48
PaytonP4,COM1,CO,1,2024-11-20 11:10:03,2024-11-20,11:10:03,5,5,1.0,1,2024-10-16 13:22:48,2024-10-16,13:22:48
AyaA2,COM4,,4,2024-11-20 11:09:33,2024-11-20,11:09:33,5,4,0.8,0,,,
PaytonP4,COM1,CO,1,2024-11-20 11:10:36,2024-11-20,11:10:36,5,4,0.8,1,2024-10-16 13:22:48,2024-10-16,13:22:48
PaytonP4,COM1,CO,1,2024-11-20 11:11:33,2024-11-20,11:11:33,5,5,1.0,1,2024-10-16 13:22:48,2024-10-16,13:22:48
PaytonP4,AS1,AS,1,2024-11-20 11:13:47,2024-11-20,11:13:47,5,5,1.0,1,2024-11-20 11:13:47,2024-11-20,11:13:47
PaytonP4,AS1,AS,1,2024-11-20 11:14:38,2024-11-20,11:14:38,5,3,0.6,1,2024-11-20 11:13:47,2024-11-20,11:13:47
PaytonP4,AS1,AS,1,2024-11-20 11:18:17,2024-11-20,11:18:17,5,5,1.0,1,2024-11-20 11:13:47,2024-11-20,11:13:47
PaytonP4,COM1,CO,1,2024-11-20 11:21:01,2024-11-20,11:21:01,5,5,1.0,1,2024-10-16 13:22:48,2024-10-16,13:22:48
PaytonP4,AS1,AS,1,2024-11-20 11:21:34,2024-11-20,11:21:34,5,5,1.0,1,2024-11-20 11:13:47,2024-11-20,11:13:47
PaytonP4,COM1,CO,1,2024-11-20 11:24:09,2024-11-20,11:24:09,5,5,1.0,1,2024-10-16 13:22:48,2024-10-16,13:22:48
PaytonP4,AS1,AS,1,2024-11-20 11:25:09,2024-11-20,11:25:09,5,4,0.8,1,2024-11-20 11:13:47,2024-11-20,11:13:47
PaytonP4,COM1,CO,1,2024-11-20 11:27:05,2024-11-20,11:27:05,5,4,0.8,1,2024-10-16 13:22:48,2024-10-16,13:22:48
PaytonP4,COM1,CO,1,2024-11-20 11:27:43,2024-11-20,11:27:43,5,5,1.0,1,2024-10-16 13:22:48,2024-10-16,13:22:48
PaytonP4,COM1,CO,1,2024-11-20 11:29:36,2024-11-20,11:29:36,5,5,1.0,1,2024-10-16 13:22:48,2024-10-16,13:22:48
KnoxK2,MD6,MD,6,2024-11-20 11:30:19,2024-11-20,11:30:19,2,2,1.0,0,2024-11-20 11:35:03,2024-11-20,11:35:03
KnoxK2,MD6,MD,6,2024-11-20 11:31:10,2024-11-20,11:31:10,2,2,1.0,0,2024-11-20 11:35:03,2024-11-20,11:35:03
KnoxK2,MD6,MD,6,2024-11-20 11:31:42,2024-11-20,11:31:42,2,2,1.0,0,2024-11-20 11:35:03,2024-11-20,11:35:03
AyaA2,LG,,4,2024-11-20 11:27:44,2024-11-20,11:27:44,3,3,1.0,0,,,
KnoxK2,MD6,MD,6,2024-11-20 11:33:19,2024-11-20,11:33:19,2,2,1.0,0,2024-11-20 11:35:03,2024-11-20,11:35:03
PaytonP4,AS1,AS,1,2024-11-20 11:30:08,2024-11-20,11:30:08,5,5,1.0,1,2024-11-20 11:13:47,2024-11-20,11:13:47
KnoxK2,MD6,MD,6,2024-11-20 11:35:03,2024-11-20,11:35:03,2,2,1.0,1,2024-11-20 11:35:03,2024-11-20,11:35:03
FoxF2,COM3,CO,3,2024-11-20 11:37:20,2024-11-20,11:37:20,4,4,1.0,1,2024-08-20 12:35:11,2024-08-20,12:35:11
PaytonP4,AS1,AS,1,2024-11-20 11:36:01,2024-11-20,11:36:01,5,4,0.8,1,2024-11-20 11:13:47,2024-11-20,11:13:47
FoxF2,FR3,FR,3,2024-11-20 11:40:36,2024-11-20,11:40:36,4,4,1.0,1,2024-08-29 12:12:48,2024-08-29,12:12:48
KnoxK2,PRO6,PR,6,2024-11-20 11:37:20,2024-11-20,11:37:20,4,4,1.0,0,2024-11-20 11:59:05,2024-11-20,11:59:05
KnoxK2,PRO6,PR,6,2024-11-20 11:43:58,2024-11-20,11:43:58,4,4,1.0,0,2024-11-20 11:59:05,2024-11-20,11:59:05
KnoxK2,PRO6,PR,6,2024-11-20 11:46:19,2024-11-20,11:46:19,4,4,1.0,0,2024-11-20 11:59:05,2024-11-20,11:59:05
FoxF2,COM4,CO,4,2024-11-20 11:50:16,2024-11-20,11:50:16,5,5,1.0,0,2025-01-23 15:40:23,2025-01-23,15:40:23
KnoxK2,PRO6,PR,6,2024-11-20 11:50:04,2024-11-20,11:50:04,4,4,1.0,0,2024-11-20 11:59:05,2024-11-20,11:59:05
PaytonP4,COM1,CO,1,2024-11-20 11:51:30,2024-11-20,11:51:30,5,5,1.0,1,2024-10-16 13:22:48,2024-10-16,13:22:48
OarielO,MD3,MD,3,2024-11-20 11:50:41,2024-11-20,11:50:41,4,4,1.0,1,2024-11-19 12:47:41,2024-11-19,12:47:41
PaytonP4,MD2,MD,2,2024-11-20 11:59:34,2024-11-20,11:59:34,2,2,1.0,1,2024-08-06 12:16:04,2024-08-06,12:16:04
KnoxK2,PRO6,PR,6,2024-11-20 11:59:05,2024-11-20,11:59:05,4,3,0.75,1,2024-11-20 11:59:05,2024-11-20,11:59:05
KnoxK2,EXP6,EX,6,2024-11-21 13:53:54,2024-11-21,13:53:54,1,1,1.0,0,2024-11-21 13:56:52,2024-11-21,13:56:52
KnoxK2,EXP6,EX,6,2024-11-21 13:54:46,2024-11-21,13:54:46,1,1,1.0,0,2024-11-21 13:56:52,2024-11-21,13:56:52
KnoxK2,EXP6,EX,6,2024-11-21 13:54:56,2024-11-21,13:54:56,1,1,1.0,0,2024-11-21 13:56:52,2024-11-21,13:56:52
OamirO,MD2,MD,2,2024-11-21 13:55:05,2024-11-21,13:55:05,2,2,1.0,1,2024-11-14 11:08:14,2024-11-14,11:08:14
KnoxK2,EXP6,EX,6,2024-11-21 13:56:21,2024-11-21,13:56:21,1,1,1.0,0,2024-11-21 13:56:52,2024-11-21,13:56:52
OamirO,MD2,MD,2,2024-11-21 13:55:41,2024-11-21,13:55:41,2,2,1.0,1,2024-11-14 11:08:14,2024-11-14,11:08:14
KnoxK2,EXP6,EX,6,2024-11-21 13:56:52,2024-11-21,13:56:52,1,1,1.0,1,2024-11-21 13:56:52,2024-11-21,13:56:52
